5,1,1,1,1,1,251,1375,29,59,0.0,hare
5,1,1,1,1,2,251,1317,29,39,7.924896,tt
5,1,1,1,1,3,251,1256,29,33,31.588737,RES
5,1,1,1,1,4,251,1210,29,23,11.139526,pS
5,1,1,1,1,5,267,1149,6,50,11.615295,de
5,1,1,1,1,6,266,1102,5,8,21.27832,a
5,1,1,1,1,7,265,1035,5,51,19.101715,Ss
5,1,1,1,1,8,251,899,29,42,28.115524,Rn
5,1,1,1,1,9,262,858,6,20,28.395691,he
5,1,1,1,1,10,259,793,9,63,8.928635,Sol
5,1,2,1,1,1,318,1491,150,124,27.107697,oan
5,1,2,1,1,2,506,1485,216,53,25.116737,"sods,"
5,1,3,1,1,1,328,1561,204,82,0.0,TTTEMS
5,1,3,1,1,2,595,1527,289,125,88.64254,SUBTOTAL!
5,1,3,1,1,3,931,1572,259,46,42.358406,2%
5,1,3,1,1,4,1170,1513,24,143,5.185181,9
5,1,3,1,1,5,1221,1547,141,62,43.968224,eS
5,1,3,1,1,6,1415,1493,191,133,70.047226,£6.99.
5,1,3,1,2,1,334,1667,266,89,50.003014,tah
5,1,3,1,2,2,949,1684,317,81,26.752785,ee
5,1,3,1,2,3,1348,1649,270,101,37.238026,"840,00"
5,1,3,1,3,1,334,1777,173,53,84.907501,CHANGE
5,1,3,1,3,2,597,1769,71,56,5.510368,sy
5,1,3,1,3,3,827,1765,153,53,22.873184,re
5,1,3,1,3,4,1027,1756,141,63,10.410683,ae
5,1,3,1,3,5,1370,1762,3,9,24.455322,—
5,1,3,1,3,6,1436,1754,136,71,0.0,"-£35,01"
5,1,5,1,1,1,1481,517,153,13,4.697731,paar
5,1,6,1,1,1,1001,821,47,15,14.391724,foe:
5,1,7,1,1,1,651,817,618,141,10.130814,eNOS.
5,1,8,1,1,1,791,926,44,36,48.543167,a
5,1,8,1,2,1,804,950,50,26,34.115417,Sy
5,1,9,1,1,1,599,988,83,46,95.687553,bia
5,1,9,1,1,2,721,981,189,53,96.877304,"labels,"
5,1,9,1,1,3,952,971,137,56,82.705544,small
5,1,9,1,1,4,1130,959,174,75,96.30851,prices
5,1,11,1,1,1,1566,1146,234,936,95.0,     
5,1,12,1,1,1,1650,1242,9,45,24.54496,men
5,1,12,1,1,2,1647,1135,12,73,19.167923,REN
5,1,12,1,1,3,1647,1106,6,23,14.033722,BE
5,1,12,1,1,4,1645,1077,8,24,35.245491,FRE
5,1,12,1,1,5,1644,1059,9,9,31.123238,I
5,1,12,1,1,6,1632,1014,31,32,18.321579,NTR
5,1,12,1,1,7,1644,895,11,119,16.257004,SACP
5,1,12,1,1,8,1632,895,31,19,25.904091,PR
5,1,12,1,1,9,1640,689,11,202,8.009445,ET
5,1,12,1,2,1,1671,1277,5,3,25.340126,i
5,1,12,1,2,2,1672,1189,7,35,34.244263,we
5,1,13,1,1,1,752,1312,455,89,39.014248,Sale
5,1,13,1,2,1,333,1415,315,60,49.117298,ACCESSORIES
5,1,13,1,2,2,682,1416,25,46,68.811951,&
5,1,13,1,2,3,733,1405,271,86,51.186142,LIFESTYLE
5,1,13,1,2,4,1041,1402,91,67,29.695778,i
5,1,13,1,2,5,1280,1457,2,2,27.892159,8
5,1,13,1,2,6,1382,1394,125,49,72.609673,"£6,"
5,1,13,1,2,7,1504,1352,119,146,40.189224,a
5,1,15,1,1,1,661,1825,13,22,0.0,.
5,1,16,1,1,1,437,1843,221,93,40.279598,Refund:
5,1,16,1,1,2,658,1844,74,69,67.299706,or
5,1,16,1,1,3,760,1812,231,95,6.955414,Exchange
5,1,16,1,1,4,1016,1817,276,82,79.406471,availablé
5,1,16,1,1,5,1326,1815,109,67,87.307281,unti
5,1,16,1,1,6,1452,1820,56,94,39.289444,ia
5,1,16,2,1,1,335,1986,6,13,21.844955,.
5,1,16,2,1,2,512,1938,94,39,21.951187,og
5,1,16,2,1,3,679,1927,103,44,27.924431,"8,"
5,1,16,2,1,4,819,1901,304,89,41.470726,23/04/2022
5,1,16,2,2,1,336,1991,81,54,56.203903,EXC
5,1,16,2,2,2,418,1933,240,124,25.166183,slustons:
5,1,16,2,2,3,664,1965,152,104,91.940475,apply
5,1,16,2,2,4,849,1978,105,58,87.524231,see’
5,1,16,2,2,5,957,1978,243,56,76.225418,overleaf
5,1,16,2,2,6,1238,1977,84,53,96.544258,for
5,1,16,2,2,7,1348,1935,261,126,87.797836,details.
5,1,16,2,3,1,500,2061,182,82,90.486481,Please
5,1,16,2,3,2,693,2055,196,109,55.062084,fetain
5,1,16,2,3,3,924,2054,85,53,86.866028,For
5,1,16,2,3,4,1043,2061,116,102,69.57962,your
5,1,16,2,3,5,1196,2045,190,108,79.414185,records
5,1,16,2,3,6,1457,2051,13,12,25.480545,’
5,1,17,1,1,1,1149,2127,4,10,37.26524,f
5,1,18,1,1,1,696,2645,54,41,52.460358,Hk
5,1,18,1,1,2,785,2637,291,53,27.484421,CUSTOMER
5,1,18,1,1,3,1066,2637,101,107,5.793083,‘OPY
5,1,18,1,1,4,1202,2642,54,38,24.203796,ib
5,1,19,1,1,1,669,2740,156,7,9.561981,esp
5,1,19,1,1,2,745,2727,35,30,10.595108,SS
5,1,19,1,1,3,827,2727,28,30,32.511604,TR
5,1,19,1,1,4,862,2738,26,7,11.776047,EG
5,1,19,1,1,5,894,2737,55,8,34.671402,TE
5,1,19,1,1,6,954,2737,114,8,19.952362,NG
5,1,19,1,1,7,1228,2723,27,31,41.410793,SEC
5,1,19,1,1,8,1258,2735,153,9,29.956787,TIE
5,1,19,1,1,9,1315,2723,27,31,40.767036,AT
5,1,19,1,1,10,1362,2735,49,11,22.660515,RO
5,1,20,1,1,1,485,2719,30,19,37.923794,Tag
5,1,20,1,1,2,538,2735,18,4,17.495354,Se
5,1,20,1,1,3,629,2725,14,8,27.747375,ts
5,1,22,1,1,1,1077,3662,29,17,31.577545,ye
5,1,22,1,1,2,1109,3668,6,24,55.023651,)
5,1,23,1,1,1,589,3884,73,16,18.153091,cee
5,1,23,1,1,2,930,3878,2,2,3.461983,;
5,1,23,1,1,3,1001,3875,323,26,4.335388,rs
5,1,23,1,1,4,1186,3869,60,36,24.877121,en
