5,1,1,1,1,1,552,372,134,42,91.010086,Sirply
5,1,1,1,1,2,714,372,111,34,96.732788,Fresh
5,1,1,1,1,3,1072,376,97,66,17.520103,ZF.
5,1,3,1,1,1,1064,723,18,31,0.0,£
5,1,3,1,2,1,211,833,13,15,87.629128,*
5,1,3,1,2,2,278,829,227,53,58.135128,STRAWBERRY
5,1,3,1,2,3,533,829,135,35,92.658913,THISTS
5,1,3,1,2,4,1048,819,104,34,53.875698,"1,00"
5,1,3,1,3,1,211,884,13,14,27.272217,*
5,1,3,1,3,2,279,879,65,34,92.496864,HAN
5,1,3,1,3,3,370,881,20,32,92.496864,&
5,1,3,1,3,4,419,880,134,35,93.288368,CHEESE
5,1,3,1,3,5,581,875,203,38,87.349037,CROISSANT
5,1,3,1,3,6,1034,862,118,44,55.729465,"2,20"
5,1,3,1,4,1,212,934,12,14,59.415833,*
5,1,3,1,4,2,280,929,64,33,92.734711,DFE
5,1,3,1,4,3,372,931,135,34,92.429329,CKTAIL
5,1,3,1,4,4,535,927,181,39,92.651367,F/FURTER
5,1,3,1,4,5,744,925,59,34,37.15778,PHI
5,1,3,1,4,6,939,911,231,57,5.594223,160
5,1,3,1,5,1,328,1030,204,34,86.100311,Sub-total
5,1,3,1,5,2,674,1026,21,34,21.411179,«3
5,1,3,1,5,3,725,1026,108,53,21.411179,itens
5,1,3,1,5,4,1065,1001,88,59,57.227425,"4,20"
5,1,3,1,6,1,304,1134,137,34,90.093033,Anount
5,1,3,1,6,2,468,1134,43,31,96.937042,to
5,1,3,1,6,3,537,1137,67,35,96.540802,pay
5,1,3,1,6,4,743,1109,25,20,0.0,.
5,1,3,1,6,5,922,1102,2,6,39.517742,|
5,1,3,1,6,6,1043,1130,89,34,86.86026,4.20
5,1,3,1,7,1,330,1235,158,43,90.814484,Paynent
5,1,3,1,7,2,515,1233,43,43,96.874832,by
5,1,3,1,7,3,584,1233,136,35,96.134041,CREDIT
5,1,3,1,7,4,747,1232,89,35,96.547882,CARD
5,1,3,1,7,5,1066,1232,90,34,95.173523,"4,20"
5,1,3,1,8,1,331,1288,135,39,96.53231,Change
5,1,3,1,8,2,1067,1282,90,35,69.376068,0.00
5,1,4,1,1,1,223,2262,422,73,64.046799,GOODS
5,1,4,1,1,2,794,2254,250,87,90.920128,£4.20
5,1,5,1,1,1,215,2401,147,87,96.33979,PLEASE
5,1,5,1,1,2,392,2397,115,37,96.946632,DEBIT
5,1,5,1,1,3,536,2395,43,35,91.836136,HY
5,1,5,1,1,4,607,2388,163,40,96.960983,ACCOUNT
5,1,5,1,1,5,797,2382,91,38,95.790489,WITH
5,1,5,1,1,6,914,2380,114,36,96.257828,TOTAL
5,1,5,1,1,7,1057,2346,133,81,45.279221,SHOWIN.
5,1,6,1,1,1,228,2488,185,54,72.741173,10/04/22
5,1,6,1,1,2,515,2496,113,36,47.229988,17:40
5,1,6,1,1,3,734,2520,77,5,47.229988,----
5,1,6,1,2,1,225,2556,92,34,94.992485,This
5,1,6,1,2,2,347,2547,257,39,95.747208,transaction
5,1,6,1,2,3,633,2541,90,37,96.228355,used
5,1,6,1,2,4,751,2546,18,26,96.544914,a
5,1,6,1,2,5,797,2530,277,38,96.272476,self-service
5,1,6,1,2,6,1102,2527,89,35,95.624855,till
5,1,7,1,1,1,491,2641,232,38,94.79673,Cardholder
5,1,7,1,1,2,746,2642,93,37,95.948303,copy
5,1,7,1,2,1,230,2706,137,33,96.267136,Please
5,1,7,1,2,2,396,2700,90,38,95.345589,keep
5,1,7,1,2,3,516,2693,88,36,96.702866,this
5,1,7,1,2,4,633,2696,89,34,96.333496,copy
5,1,7,1,2,5,750,2687,65,36,96.402458,for
5,1,7,1,2,6,844,2692,88,36,96.507133,your
5,1,7,1,2,7,961,2677,157,39,96.190804,records
5,1,8,1,1,1,1367,2711,40,43,17.351158,EIR
5,1,8,1,1,2,1367,2636,40,39,27.868561,EP:
5,1,9,1,1,1,1380,2751,16,71,0.0,TaTea
5,1,9,1,1,2,1368,2748,32,17,41.297073,FS
5,1,10,1,1,1,420,2847,116,37,96.091019,Thank
5,1,10,1,1,2,562,2844,69,52,96.824783,You
5,1,10,1,1,3,658,2841,65,35,96.487915,For
5,1,10,1,1,4,752,2837,182,45,96.62709,Shopping
5,1,10,1,1,5,960,2834,43,34,96.441048,At
5,1,10,1,2,1,589,2892,135,42,88.180069,Sinply
5,1,10,1,2,2,751,2889,113,37,96.193558,Fresh
5,1,10,1,3,1,566,2943,87,34,91.15976,Have
5,1,10,1,3,2,680,2943,21,35,92.690262,A
5,1,10,1,3,3,728,2942,92,46,79.342079,Hice
5,1,10,1,3,4,845,2940,66,39,96.599907,Day
5,1,10,1,4,1,453,2993,598,59,21.564262,ee
5,1,11,1,1,1,922,3060,257,22,22.000916,eee
5,1,11,1,1,2,1187,3055,68,12,20.185204,eee
5,1,11,1,1,3,1262,3050,34,16,17.338379,"Py,"
5,1,13,1,1,1,163,3061,1,9,0.0,'
5,1,13,1,1,2,1299,3046,14,1,21.384361,we
5,1,13,1,1,3,1344,3046,5,1,13.766159,eg
5,1,13,1,1,4,1380,3028,21,15,5.30674,Bh
5,1,13,1,2,1,1297,3046,83,15,0.365753,Aree
5,1,13,1,2,2,1396,3055,9,4,0.0,e
5,1,14,1,1,1,162,3077,3,20,0.0,!
5,1,16,1,1,1,166,3081,26,34,13.458565,cap
5,1,16,1,1,2,208,3102,32,4,32.073257,ee
5,1,16,1,1,3,244,3098,32,9,0.0,aE
5,1,16,1,1,4,281,3096,44,10,25.381531,AE
