5,1,1,1,1,1,1139,444,159,63,0.0,OQ(S
5,1,2,1,1,1,654,719,65,28,93.203644,any
5,1,2,1,1,2,745,714,200,33,92.696281,questions
5,1,2,1,1,3,971,715,132,35,95.961922,please
5,1,2,1,1,4,1131,719,106,33,89.302917,visit
5,1,2,1,2,1,640,758,80,23,86.969009,www.
5,1,2,1,2,2,741,754,116,29,83.386101,tesco.
5,1,2,1,2,3,868,755,382,38,3.396606,com/store-|ocator
5,1,3,1,1,1,511,838,111,36,66.579605,TESCO
5,1,3,1,1,2,648,838,179,38,41.1185,GRLC500G
5,1,3,1,2,1,510,886,132,37,96.89109,YOGURT
5,1,4,1,1,1,0,0,1800,945,95.0,   
5,1,5,1,9,1,0,1619,1800,90,95.0,   
5,1,9,1,2,1,0,1709,336,94,95.0,   
5,1,9,1,2,2,1472,1709,328,144,95.0,    
5,1,9,1,6,1,0,2266,1800,739,95.0,    
5,1,10,1,1,1,313,932,45,43,37.905384,al
5,1,10,1,1,2,511,933,110,34,91.786697,TESCO
5,1,10,1,1,3,648,933,178,35,55.07774,GRLCSO08
5,1,10,1,1,4,1127,943,130,2,28.25843,99
5,1,10,1,1,5,1284,943,41,35,36.875809,By
5,1,10,1,2,1,329,971,29,53,55.897018,|
5,1,10,1,2,2,488,978,178,37,0.0,CHICKEN
5,1,10,1,2,3,693,980,110,36,90.90641,DRUMS
5,1,10,1,2,4,1217,987,109,34,60.437248,£3.50
5,1,10,1,3,1,348,1023,9,28,71.845139,i
5,1,10,1,3,2,510,1025,156,36,92.183868,F/RANGE
5,1,10,1,3,3,692,1027,88,34,93.752777,EGGS
5,1,10,1,3,4,1216,1031,57,36,27.972198,"£2,"
5,1,10,1,3,5,1286,1032,40,34,27.972198,10
5,1,10,1,4,1,342,1043,14,70,53.91975,|
5,1,10,1,4,2,509,1069,270,36,58.704258,MULLCDRSPICE
5,1,10,1,4,3,1216,1076,110,35,41.406082,e145
5,1,10,1,5,1,344,1111,11,51,70.860725,i
5,1,10,1,5,2,507,1114,111,35,95.99118,DRIED
5,1,10,1,5,3,645,1114,109,36,96.336021,YEAST
5,1,10,1,5,4,1216,1120,111,33,90.73867,£0.85
5,1,10,1,6,1,507,1159,179,42,96.629501,POTATOES
5,1,10,1,6,2,1217,1164,111,34,94.526726,£1.40
5,1,10,1,7,1,505,1204,87,35,95.754723,PORK
5,1,10,1,7,2,611,1203,143,36,80.498177,‘SLICES
5,1,10,1,7,3,790,1207,2,2,30.954834,—
5,1,10,1,7,4,952,1237,4,3,35.148232,.
5,1,10,1,7,5,1143,1207,184,34,22.559486,"""83.44"
5,1,10,1,7,6,1470,1242,60,12,27.57254,Le
5,1,10,1,8,1,0,1274,23,13,88.152191,d
5,1,10,1,8,2,340,1279,7,5,52.116577,|
5,1,10,1,8,3,503,1249,89,34,95.796158,CAFE
5,1,10,1,8,4,618,1248,112,37,95.796158,LATTE
5,1,10,1,8,5,1218,1251,112,34,95.047661,£1.00
5,1,10,1,8,6,1471,1252,79,43,33.163483,bo
5,1,10,1,9,1,2,1288,14,5,0.0,:
5,1,10,1,9,2,329,1283,23,23,17.623703,|
5,1,10,1,9,3,502,1293,89,35,96.228668,CAFE
5,1,10,1,9,4,617,1295,111,35,96.606995,LATTE
5,1,10,1,9,5,1068,1295,263,42,0.0,£1.00
5,1,10,1,9,6,1472,1296,13,44,0.0,:
5,1,10,1,10,1,326,1338,19,22,61.417767,4
5,1,10,1,10,2,500,1337,90,35,96.366814,CAFE
5,1,10,1,10,3,616,1339,112,35,96.366814,LATTE
5,1,10,1,10,4,1071,1348,12,24,46.151245,7
5,1,10,1,10,5,1219,1339,112,36,94.318832,£1.00
5,1,10,1,11,1,499,1383,90,35,96.5121,CAFE
5,1,10,1,11,2,615,1384,113,35,96.337044,LATTE
5,1,10,1,11,3,1219,1387,113,34,92.335281,£1.00
5,1,10,1,12,1,497,1428,21,35,64.923004,W
5,1,10,1,12,2,544,1430,89,34,83.359222,400G
5,1,10,1,12,3,659,1429,68,35,90.572472,DAN
5,1,10,1,12,4,753,1430,64,61,72.230988,WHT
5,1,10,1,12,5,927,1440,2,3,36.598099,=
5,1,10,1,12,6,1173,1436,4,3,3.48159,~
5,1,10,1,12,7,1219,1433,113,34,94.350006,£0.95
5,1,10,1,13,1,496,1474,199,39,70.101944,BREAD
5,1,10,1,13,2,1220,1477,113,35,64.857971,£0.59
5,1,10,1,14,1,494,1519,90,34,72.116028,LAMB.
5,1,10,1,14,2,610,1519,114,36,90.83522,CHOPS
5,1,10,1,14,3,1020,1537,8,14,33.170326,;
5,1,10,1,14,4,1220,1521,115,35,85.36673,£4.25
5,1,10,1,15,1,491,1564,91,61,91.907433,LAMB
5,1,10,1,15,2,609,1566,149,61,86.358368,CHOPS
5,1,10,1,15,3,742,1548,15,83,27.746056,—
5,1,10,1,16,1,489,1628,102,79,78.827209,TOTAL
5,1,10,1,16,2,610,1648,14,44,53.827129,|
5,1,10,1,16,3,834,1665,119,7,12.601608,iia
5,1,10,1,16,4,1109,1701,154,6,49.021713,£32
5,1,10,1,17,1,462,1672,198,66,52.330086,MULTIBUY-
5,1,10,1,17,2,673,1653,184,100,0.0,savines:
5,1,10,1,17,3,957,1742,36,4,9.314079,Moy
5,1,10,1,17,4,1034,1705,153,46,20.115387,anise
5,1,10,1,17,5,1237,1707,26,6,23.729141,te
5,1,10,1,18,1,484,1744,123,40,72.547897,TOTAL:
5,1,10,1,18,2,625,1745,170,39,0.0,SAVINGS
5,1,10,1,18,3,1074,1748,265,38,18.79277,459
5,1,10,1,19,1,480,1796,46,32,96.01162,CC
5,1,10,1,19,2,552,1795,93,35,64.213181,Lamb
5,1,10,1,19,3,672,1797,152,45,90.163376,chops
5,1,10,1,19,4,796,1791,29,55,0.0,*’
5,1,10,1,19,5,939,1803,65,16,18.682266,ee
5,1,10,1,19,6,1049,1803,38,17,25.492241,a
5,1,10,1,19,7,1128,1800,42,19,42.542633,OEE
5,1,10,1,19,8,1226,1798,114,35,41.453072,TG
5,1,11,1,1,1,477,1840,46,34,90.051376,CC
5,1,11,1,1,2,549,1840,103,42,95.814774,Lamb:
5,1,11,1,1,3,662,1832,101,65,86.689835,‘chops
5,1,11,1,1,4,793,1850,20,43,37.697681,©
5,1,11,1,1,5,858,1848,166,19,0.0,fobs
5,1,11,1,1,6,1045,1845,59,39,17.83815,fas
5,1,11,1,1,7,1122,1837,34,48,0.0,#
5,1,11,1,1,8,1225,1845,117,57,87.406563,-0.75
5,1,11,1,1,9,1362,1841,8,21,0.0,.
5,1,11,1,2,1,476,1886,120,35,70.780807,TOTAL:
5,1,11,1,2,2,610,1886,72,33,42.237549,‘TO:
5,1,11,1,2,3,692,1886,96,33,42.237549,PAY
5,1,11,1,2,4,772,1862,18,72,55.466846,©
5,1,11,1,2,5,945,1886,202,25,28.014725,re
5,1,12,1,1,1,480,2205,155,43,86.542564,CHANGE
5,1,12,1,1,2,645,2212,105,52,77.727036,DUE.
5,1,12,1,1,3,732,2201,18,67,0.0,*
5,1,14,1,1,1,1469,2698,17,318,19.021149,aaa
5,1,14,1,1,2,1461,2846,29,17,34.151276,a
5,1,14,1,1,3,1469,2734,17,81,20.673996,aaa
5,1,15,1,2,2,1475,3022,325,255,95.0,    
5,1,17,1,1,1,448,3066,21,75,85.566193,A
5,1,17,1,1,2,498,3067,143,75,94.399925,chance
5,1,17,1,1,3,670,3073,44,65,95.859657,to
5,1,17,1,1,4,742,3065,69,77,89.999092,win
5,1,17,1,1,5,839,3085,21,58,89.999092,a
5,1,17,1,1,6,888,3065,132,85,78.578186,£1000.
5,1,17,1,1,7,1034,3065,118,79,67.920807,Tesco
5,1,17,1,1,8,1179,3012,93,141,24.445793,sift
5,1,17,1,1,9,1301,3067,97,77,80.833511,card
5,1,17,1,2,1,546,3151,70,39,92.02121,and
5,1,17,1,2,2,643,3146,255,57,0.0,collecty25.
5,1,17,1,2,3,912,3142,192,81,29.712837,Clubcard
5,1,17,1,2,4,1132,3150,160,78,85.895248,"points,"
5,1,17,1,3,1,435,3202,116,42,93.833191,Visit
5,1,17,1,3,2,581,3214,86,31,78.776054,www.
5,1,17,1,3,3,687,3208,148,41,77.512253,tescovi
